Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCX06,OUT049,2926.340846616717
FDC37,OUT027,3208.3154817412383
FDZ14,OUT018,1759.3628553683418
DRG49,OUT049,3880.4720445096323
NCG06,OUT045,3875.837440520003
DRC36,OUT045,2697.4303484146412
FDV21,OUT019,89.20329367236502
FDB53,OUT046,2335.2836003628104
DRP47,OUT019,1969.3600466199518
FDA14,OUT013,2346.3123118934714
DRC24,OUT035,2559.436840774868
FDW21,OUT018,1431.141525256184
NCH29,OUT046,1574.1901419858752
FDU58,OUT013,3038.849954510205
FDY27,OUT017,2888.5866735281925
FDV56,OUT035,1978.6353753250962
FDT59,OUT046,3588.219044516926
FDB23,OUT046,3557.5198981563976
FDR49,OUT045,760.321798379873
FDB03,OUT010,1879.1002918477902
FDN39,OUT045,2601.0081164778526
FDX02,OUT027,4893.539499114103
FDQ16,OUT027,3196.5764802810186
FDU35,OUT018,1349.3325726460903
NCT29,OUT013,1985.407412854458
FDZ27,OUT046,871.1855531616694
FDN57,OUT017,2352.025935043547
FDA03,OUT018,2095.9434563670675
FDZ36,OUT045,2892.9101455455657
NCU05,OUT013,1378.5344023376742
FDT39,OUT018,2199.463258352249
FDK60,OUT017,1722.7099429732361
FDZ25,OUT017,2809.59873276324
FDG12,OUT046,1996.2641667968064
DRB01,OUT019,1083.335780311958
NCC43,OUT027,5257.561572088319
FDX13,OUT019,1979.8573545982808
FDM22,OUT049,1099.9470861104894
FDJ03,OUT027,2354.4228412884286
FDU14,OUT018,3604.6800005478603
FDB33,OUT010,672.5769401362725
FDP27,OUT046,2975.193406761578
FDO38,OUT010,-582.7923496414356
FDE28,OUT027,5039.563589210014
FDO27,OUT035,1728.2847298513595
DRL23,OUT027,3168.950989414747
FDS28,OUT046,1027.068348708509
FDX24,OUT013,1576.8218839850074
FDZ02,OUT035,1784.0734724042356
FDL46,OUT045,1839.2554744810382
FDS60,OUT027,4250.409336238302
NCO06,OUT017,717.6465905641766
FDO16,OUT035,1575.6042405473022
FDC60,OUT049,1593.7200437221409
FDA48,OUT018,3143.3858700772066
FDZ36,OUT027,4385.028482398675
FDK27,OUT045,1908.4289842610199
FDW23,OUT018,471.6325537035457
FDM14,OUT018,1541.1823508090113
FDM14,OUT013,1815.3528147796878
FDW60,OUT018,2582.1162522474688
FDE21,OUT013,1937.8367449367743
NCM42,OUT035,1909.629563140407
FDY59,OUT010,-325.27664244780874
DRI49,OUT049,1411.6164616201556
FDT28,OUT019,537.2071923218473
FDQ22,OUT018,492.4516104473248
FDR60,OUT049,1379.3844046079043
FDC50,OUT019,-340.2531082544439
FDV24,OUT013,2420.1696343514554
DRF48,OUT010,1114.893648494427
FDQ47,OUT046,720.7024107545575
DRN36,OUT049,1683.4037250766823
NCY06,OUT035,2186.54569668034
FDE52,OUT035,1667.7100348612532
NCB54,OUT045,1960.2734232898454
NCF31,OUT035,2544.246719333174
FDJ08,OUT027,4390.762654347918
NCC07,OUT017,1827.1444492907694
NCD19,OUT027,2337.0849311303987
FDL46,OUT049,2028.7564046335763
FDM20,OUT045,3747.487028898602
NCI06,OUT010,943.0398761002436
DRM11,OUT035,4122.364533017646
NCH07,OUT018,2216.561537605649
FDS23,OUT013,2100.72780063019
FDO49,OUT018,669.611070012116
FDS35,OUT049,1217.2217140612697
DRK39,OUT045,1285.9726813735917
DRI39,OUT049,1099.978006582695
FDV04,OUT017,2624.863110966567
NCN14,OUT035,2975.4833906593058
FDH08,OUT013,3643.516715415977
FDS20,OUT046,2869.6655231483455
FDV40,OUT049,1379.9784542136156
FDZ48,OUT010,-86.89226142344148
FDS24,OUT027,2932.014853212056
FDK44,OUT049,2828.4979432217187
FDS48,OUT045,2339.1628031702307
FDK26,OUT010,1102.7134493698875
FDD23,OUT045,2937.0715590527193
NCH54,OUT017,2634.2183373391254
NCP14,OUT010,-188.76888283441338
FDM60,OUT010,-1102.8992058263461
FDV24,OUT017,2476.404942163208
FDH08,OUT018,3307.1939714733785
FDS12,OUT027,3456.9008641950736
FDR39,OUT027,4257.419862283462
FDP12,OUT027,2172.1116928418483
DRF60,OUT027,5054.840035189797
FDC09,OUT035,1883.508662707904
FDF50,OUT018,2792.631096988238
FDG28,OUT035,3949.8115523137785
NCE19,OUT017,1057.1553589040093
NCM53,OUT010,-135.3811978541802
NCN18,OUT049,1869.1723657928897
FDF32,OUT035,3238.1001142024797
FDF11,OUT013,3794.3675501120706
DRI59,OUT049,3568.41431663682
NCG54,OUT035,2780.942398346409
FDM44,OUT046,1678.2034344736815
FDT57,OUT018,3413.214260619038
FDV24,OUT046,2369.6357117290463
FDI50,OUT019,1710.720450683525
FDS09,OUT035,1104.352749760311
NCC31,OUT027,3861.486834988572
FDQ07,OUT019,1570.3560600779092
FDC22,OUT017,3127.2816064612607
FDZ56,OUT046,2686.5134977821217
FDZ40,OUT019,-886.762611024416
FDS46,OUT027,3392.078903943198
DRD24,OUT045,2178.0225931934374
FDV45,OUT017,3076.1107171873236
FDL26,OUT045,2402.3300001392586
FDA56,OUT018,1738.91109467499
FDN27,OUT046,1901.2545117692034
FDM20,OUT049,3893.609271459048
FDO16,OUT017,1507.2173898711976
FDL03,OUT035,3249.545728230855
FDE58,OUT046,1865.6219302935829
FDI02,OUT027,3275.7956275253123
NCC55,OUT019,-1192.3770005445722
FDR03,OUT018,2987.901152054704
FDB14,OUT017,1662.1679460339801
FDR45,OUT013,3772.5792602048527
NCN07,OUT017,2178.6437601828316
FDM51,OUT019,-145.537684106058
FDT52,OUT027,5264.676501721281
FDL26,OUT046,2437.1437828470107
NCZ42,OUT046,3677.868967036171
DRI47,OUT019,456.852184197694
FDW40,OUT013,2322.4472749602073
FDN34,OUT046,2710.5360779484195
FDS01,OUT035,2961.649013313179
NCG55,OUT045,1786.9058715791334
FDC11,OUT035,1578.8896400684453
FDX35,OUT018,3287.552822041207
NCB06,OUT046,2504.7436220358877
FDR09,OUT019,2147.0068762252185
FDC53,OUT017,1723.1701314393013
FDY45,OUT013,3990.430446453027
FDA22,OUT010,754.8653210773684
FDE02,OUT035,1702.4437496190938
FDW21,OUT045,1637.8254474510575
FDV34,OUT046,1307.5016795396916
FDS59,OUT049,1937.410753808058
NCW17,OUT017,2147.7122949500335
NCK54,OUT046,1804.4971605622063
FDG17,OUT019,1966.8955471256686
FDG35,OUT017,2883.7181900134237
FDD08,OUT010,-1134.5765725347417
NCO07,OUT017,3381.1193548026713
FDJ10,OUT010,409.0743816793172
FDW36,OUT017,1811.7912010783207
FDW21,OUT010,-104.46172867600797
FDY19,OUT017,2023.8981623947711
DRE03,OUT013,889.3223243086404
NCC55,OUT049,786.1303113732869
FDH52,OUT010,-728.1369806091956
FDO09,OUT017,4203.267619634895
FDU43,OUT045,3686.9487312052197
FDX09,OUT010,883.5188100450071
FDH40,OUT019,-431.88709691309975
FDW58,OUT017,1823.7420261733264
FDC47,OUT017,3624.1058505220476
NCR41,OUT035,1674.3492540532343
DRG49,OUT035,3913.4476038662797
FDC52,OUT027,3894.603804957204
FDY13,OUT046,1276.9689188702812
FDY35,OUT013,915.8285060569305
FDI35,OUT017,2960.6368349259706
NCU18,OUT049,2342.630963122253
FDY33,OUT018,2273.2012978670014
FDC15,OUT027,3895.312389893488
FDU01,OUT049,3082.5097281564604
NCU42,OUT046,2650.156888648163
NCV29,OUT018,2512.732021311834
NCY30,OUT017,2959.982470997533
FDQ46,OUT049,1913.0945804426651
FDG58,OUT027,3895.0606737330454
FDK33,OUT017,3446.5487531721233
NCD07,OUT045,1756.6520651494614
NCX29,OUT027,3699.2616499273868
NCT42,OUT013,2382.283708216128
DRN59,OUT035,948.0167681826251
FDI44,OUT035,1465.3501433905149
FDA45,OUT049,2867.56636936089
FDP31,OUT045,1088.44483761796
FDY01,OUT046,1874.2015536922427
FDT09,OUT018,1921.9124976175212
DRH03,OUT027,2974.0502070127986
FDA36,OUT018,2682.4973303911756
NCF31,OUT017,2514.30899675503
FDG14,OUT049,2548.190458518066
FDG28,OUT027,5255.859874286132
FDU14,OUT049,3974.302850045399
FDY47,OUT019,277.6410696736915
FDI56,OUT049,1604.595356726382
DRD01,OUT013,1058.2901272256627
FDM22,OUT046,1015.6800257938492
FDH33,OUT013,806.1190529789496
DRZ24,OUT013,1906.8063733416113
NCQ38,OUT046,1707.0368517346753
FDO16,OUT027,2848.9516869690938
FDU07,OUT027,3804.067224551219
NCB07,OUT013,3053.2156327513017
FDU48,OUT045,2070.6775038584838
NCM43,OUT045,2539.136910731932
FDR31,OUT010,477.4442687769947
DRK49,OUT018,485.86409650239057
NCI30,OUT010,1891.2851961255446
DRD60,OUT017,2935.473514455112
NCG19,OUT046,3591.5948980924004
FDH12,OUT035,1864.0621203508322
FDM32,OUT035,1664.435751725425
FDM27,OUT035,2628.2187787986013
NCU53,OUT027,4016.9563628576097
NCQ18,OUT046,1583.4188645225072
FDS10,OUT013,2857.058396272112
FDB33,OUT027,3943.7120596345303
FDI12,OUT013,1500.6283829248791
NCW42,OUT013,3454.6539365411895
NCC06,OUT018,1793.7615499003145
FDW02,OUT017,2170.502748485485
NCD43,OUT017,1793.7506507598996
FDM57,OUT018,1168.9960201417916
FDA58,OUT017,3746.909297591484
FDK56,OUT046,2868.8594684072355
FDP52,OUT045,3566.3611914910966
FDW20,OUT018,1741.1552858084324
FDS52,OUT049,1776.7492541255126
NCT29,OUT018,1649.005783397227
NCL54,OUT013,2751.1907865371486
FDC05,OUT045,3073.9849426773417
FDF34,OUT035,3278.4095301596926
FDP03,OUT027,3472.9430691699063
FDD32,OUT010,-434.45057683997595
FDZ10,OUT045,1993.9399995433116
FDZ40,OUT035,1122.3963525441536
FDD51,OUT018,516.6908408515712
NCY30,OUT019,946.5225128342393
FDP58,OUT017,3467.847346415848
FDV49,OUT017,4193.470258837233
FDY24,OUT019,-941.3729488748813
NCO55,OUT017,1823.9188677395132
FDR13,OUT017,2050.3628466866153
FDS51,OUT017,1189.7139975779817
FDP26,OUT045,1615.8048418602486
NCB54,OUT027,3480.8772734528593
FDF32,OUT017,3166.545879539177
FDN31,OUT018,2700.786913771585
DRM48,OUT017,765.5148622375237
FDN20,OUT049,2775.5039837737654
DRL01,OUT046,3623.2447469826925
FDV56,OUT049,1913.0969256332853
DRH13,OUT027,3174.456517837274
FDA03,OUT017,2462.1273793855803
FDF47,OUT027,4894.181646105174
FDX32,OUT046,2355.1917781837587
FDX57,OUT049,1735.6968900637296
NCA30,OUT045,2873.1188278889904
FDO49,OUT013,974.9194416484182
FDL04,OUT019,-167.80036313159405
DRM48,OUT035,825.1720133677011
FDR16,OUT013,3368.339571015938
NCC19,OUT018,2710.4954688865064
NCE42,OUT045,3570.9096482473715
FDY24,OUT017,1090.876839920945
FDH19,OUT049,2878.571304522758
FDJ46,OUT013,2759.4005106592576
FDN45,OUT010,1587.324228040086
FDY08,OUT035,2398.7722052657095
FDZ37,OUT035,1626.7557550636975
NCT30,OUT045,777.8860070461755
DRY23,OUT018,526.9236785631028
NCZ30,OUT018,1682.233677915404
FDC44,OUT018,1542.3901521750859
FDB45,OUT035,1873.2528661931492
FDY04,OUT013,2669.5588390579
FDM27,OUT046,2525.9203542419827
FDZ43,OUT017,3877.353616943534
FDT39,OUT019,601.4654602955193
NCC06,OUT019,170.0645591045626
FDL15,OUT027,3876.9166421732457
FDL57,OUT017,4122.935497378638
FDU08,OUT046,1628.3466397487946
FDK40,OUT017,4159.58410307723
FDQ12,OUT010,1698.3633906983582
FDS48,OUT017,2506.187662512425
FDP09,OUT045,3260.8590240410726
FDW21,OUT049,1775.0605104626836
FDY25,OUT035,2982.066847586625
DRE13,OUT017,1524.2590931005884
FDV43,OUT019,-1076.4292785361304
FDD22,OUT045,1750.7464849776081
FDM46,OUT019,-369.85680089488994
NCO30,OUT010,1013.5279826405333
FDM25,OUT046,2774.996246729472
NCN41,OUT049,2068.819982518599
FDU24,OUT045,1486.8750615272183
FDZ50,OUT046,2918.3009902878925
FDP45,OUT013,3979.404265453121
NCM54,OUT045,1947.010855622439
FDW10,OUT019,870.9125108073142
FDP20,OUT017,2162.7228269136353
FDK32,OUT046,2436.6086211042893
FDN52,OUT049,1590.4450480915207
FDM58,OUT045,1787.2652020902676
FDZ46,OUT027,3225.5713282307584
NCA18,OUT018,1609.5973540141672
FDD35,OUT046,1959.549641891555
NCK31,OUT035,1027.9855964873905
FDI40,OUT027,3105.6181174778944
FDT50,OUT019,-242.28712763251826
NCT06,OUT046,2573.1894956880033
FDT31,OUT035,3112.5250759868622
FDT45,OUT049,1049.29441979568
FDT13,OUT045,2881.6575647022573
FDO50,OUT045,1430.1268058976061
NCU18,OUT010,353.25052309004116
NCR54,OUT049,3114.9633747009057
NCO18,OUT018,2528.524666503958
FDU09,OUT045,979.3510785136883
FDT13,OUT018,2683.8694701026916
FDE09,OUT046,1833.3059261031513
NCK53,OUT019,-228.192432279718
FDG45,OUT049,3413.440953068451
DRH15,OUT035,931.4975713600531
FDO21,OUT019,1680.8301184576658
FDD14,OUT027,4297.979926227335
FDC09,OUT046,1736.2367166925633
FDH45,OUT027,2263.6803143405773
FDV32,OUT046,1119.3853350415482
FDG12,OUT035,2099.1132272101127
FDS32,OUT013,2328.784767887078
NCL55,OUT018,3573.050996881735
DRE01,OUT035,3864.216987483715
DRE15,OUT049,1387.3871486913952
NCL42,OUT045,3736.224320534573
FDP31,OUT013,1161.9884008858955
FDN33,OUT018,1304.9018318460596
FDZ59,OUT046,2637.5832059627096
FDE45,OUT010,931.71704426151
FDJ07,OUT013,1961.6670586195592
FDQ45,OUT018,2670.282769785312
FDM33,OUT027,4824.039690171041
FDO15,OUT010,-519.8793843700581
FDM46,OUT013,1552.2680968235754
FDR03,OUT045,3190.1469128328345
FDY49,OUT018,2422.8546695172176
FDQ60,OUT045,1893.1457125231027
FDW10,OUT049,2873.029496728042
FDO51,OUT049,966.928791113258
FDJ40,OUT018,1551.9973485984342
FDS20,OUT018,2597.0807126962845
FDU45,OUT013,1923.3271779213528
FDV02,OUT035,2814.697887045014
FDN09,OUT046,3749.953720491576
NCM55,OUT027,4327.7409433552875
FDN23,OUT018,2074.741018481074
FDY31,OUT010,450.2085101045541
FDW03,OUT010,-72.42038015894161
FDD14,OUT046,2856.4465218491887
FDV23,OUT017,2110.067474773323
DRI03,OUT045,2682.767346624478
FDN13,OUT035,1758.8482051068333
FDF45,OUT027,2527.520464847724
FDU46,OUT035,1659.902434696213
FDB57,OUT049,3617.767588473225
FDV12,OUT049,1780.8452666320338
FDQ58,OUT013,2424.873672245986
NCA18,OUT017,1958.0200842507124
FDH52,OUT049,1217.0359060082665
FDM24,OUT018,2151.7123178472766
NCP43,OUT027,4256.692458316627
NCO18,OUT019,906.784027951767
FDM32,OUT017,1615.1951628050056
NCL07,OUT017,801.8355201841135
FDK03,OUT013,3992.6014048678244
FDP59,OUT017,1831.4802249927125
FDQ24,OUT049,3974.6046895291042
FDQ16,OUT018,1532.999258442856
FDU44,OUT013,2626.3319340125654
FDH28,OUT010,-1126.9730431551802
FDV28,OUT019,-1200.6081058872214
FDM22,OUT045,947.904831778426
FDR56,OUT046,3097.6420990126917
FDV39,OUT049,3183.5460407535543
FDU37,OUT019,-506.2554593686938
FDQ11,OUT010,2181.3183523407793
FDX02,OUT045,3412.8624213442695
NCS42,OUT018,1242.9976161790162
FDY57,OUT027,3014.870063125644
FDB21,OUT049,3819.7076389485273
FDE28,OUT017,3682.5667883767806
FDQ55,OUT017,1994.7399937775826
FDA48,OUT049,3546.589733416917
FDZ19,OUT045,2679.1758959254676
NCC43,OUT045,3797.5337907779613
NCV18,OUT046,1335.3616333727468
NCA42,OUT018,2216.540000792898
FDY45,OUT046,3949.4901743402097
NCC30,OUT045,2735.645586799643
FDM57,OUT013,1506.8977422823818
FDL09,OUT010,774.8499612435251
FDB09,OUT027,3448.755511346431
FDT44,OUT035,2054.2912025825217
NCT06,OUT027,3995.3612520581887
FDX26,OUT049,2976.6025205813753
FDK32,OUT013,2507.8532072315893
DRA12,OUT046,2240.5557340082596
FDO46,OUT010,1114.5086027150535
FDE52,OUT013,1519.1171949899222
NCH42,OUT045,3497.043051737472
FDV08,OUT035,911.3748663967767
FDB47,OUT018,3019.274040978587
FDC28,OUT010,-107.05902359028335
FDD22,OUT046,1837.3886828013356
FDS07,OUT027,3271.5142342946588
DRI13,OUT045,3300.9525921478003
FDG32,OUT018,3175.4312664499953
FDU14,OUT017,3974.3573738138266
FDD28,OUT019,-863.5343473334012
NCP41,OUT017,1880.0758094104463
FDS08,OUT049,2867.480820478287
FDX47,OUT045,2491.096193652867
FDC53,OUT019,-183.0831071017668
FDQ19,OUT035,3925.8699671290333
FDL14,OUT045,2453.041745372468
FDM33,OUT019,1545.529751985554
FDA51,OUT045,1789.4543607980422
FDZ27,OUT018,617.8500868763117
FDT04,OUT046,745.1133388159899
DRC13,OUT049,2123.649241225688
FDR16,OUT027,4791.9087175721825
FDQ03,OUT027,5116.8045551954565
FDE38,OUT035,2799.8801845587377
DRH23,OUT027,2382.2669890797847
FDT11,OUT019,1140.3272218007703
FDD09,OUT035,2973.9611835742276
FDR40,OUT045,1369.1912077659672
FDX07,OUT017,3008.1367991184798
FDR07,OUT035,1749.1510317052625
FDA51,OUT017,1966.6123766137202
FDT59,OUT019,1724.434958082361
FDF20,OUT017,3170.5039650290364
FDR13,OUT045,1861.1844300352104
FDY26,OUT049,3434.0255707516176
FDW04,OUT017,2214.5996471749395
FDK52,OUT017,3614.2038185304737
FDN60,OUT049,2589.7378894578997
FDM09,OUT019,864.2300017043133
FDP46,OUT049,1549.0845611612829
FDB50,OUT019,-573.1607888004158
NCQ29,OUT049,4059.99035496948
FDP16,OUT027,5234.028163519496
FDX33,OUT018,2308.2185742593497
FDP07,OUT010,1234.3032445054025
FDN22,OUT046,3885.8312434093555
FDF39,OUT049,4192.6064250947475
FDS21,OUT017,1225.822937733772
NCM42,OUT013,1771.3912354418535
FDK50,OUT019,718.2668158042632
DRF13,OUT027,3745.244766614627
FDH35,OUT018,2322.9214344302072
FDP60,OUT018,1344.243213387299
DRJ49,OUT027,3490.5195994250876
NCT42,OUT019,481.8276567324417
FDE38,OUT049,2758.022864779175
FDI04,OUT049,3254.5169827794275
NCH54,OUT045,2418.42303033523
FDT56,OUT049,1174.1207439467194
DRD15,OUT018,3325.424200341126
FDV58,OUT013,3056.0141673907265
FDP21,OUT049,3095.2777342628387
FDH05,OUT013,3685.59200974261
FDR10,OUT027,4000.4217869315958
NCP06,OUT045,2297.753050307423
FDF33,OUT049,1848.1286810770196
DRK37,OUT013,2970.480830915443
DRH49,OUT045,1335.8893244760384
FDT58,OUT013,2678.2489857618525
FDD41,OUT018,1474.537614325908
FDP40,OUT018,1584.457179593596
FDM51,OUT027,3140.7604525666616
FDO45,OUT010,-383.52002739633133
FDW33,OUT010,-154.28692155938631
FDY24,OUT045,924.1579232930413
FDB10,OUT010,1784.7055183664356
FDM40,OUT035,2373.144597206196
NCI06,OUT017,2926.585851253408
FDW12,OUT019,470.42164777404764
FDX48,OUT027,3939.0364796820313
NCW05,OUT027,3127.61746653312
FDX27,OUT017,1696.2833136456215
DRM37,OUT045,3007.0754471447012
FDA38,OUT045,3697.208807405392
FDR36,OUT046,779.8595724241337
FDZ45,OUT046,3104.1287347296234
FDG05,OUT017,2630.618717805763
FDK28,OUT013,4032.139262676019
FDV47,OUT045,1370.8882643963802
FDN21,OUT045,2472.4399256936804
FDP20,OUT027,3476.469291365365
FDI35,OUT045,2798.1659975007474
DRY23,OUT013,850.0606313851769
FDA56,OUT017,2100.682555182296
FDB09,OUT013,2037.143940827782
NCO26,OUT027,3296.7394616761994
FDQ49,OUT018,2266.7994560137113
FDI52,OUT027,3389.268830759644
FDZ44,OUT027,3343.09408394691
FDZ09,OUT018,2326.2317234354414
FDY03,OUT049,1987.748895858497
NCG42,OUT017,2161.3863943217716
DRI13,OUT027,4803.774718889857
FDQ32,OUT013,2111.8934924948967
FDW16,OUT035,1709.6640867186127
FDU27,OUT046,862.5169781751495
FDR28,OUT010,754.0430750229232
FDQ49,OUT010,675.8180454778937
FDS37,OUT046,1890.93855098396
FDW26,OUT018,3200.6228038597847
FDX12,OUT018,3504.045408519436
NCP06,OUT013,2415.612028633129
FDW45,OUT010,447.83639307993144
NCN30,OUT049,1654.062082813005
FDN24,OUT049,1043.5134498189277
NCL41,OUT027,2055.9174742583036
FDR02,OUT019,-54.09338477056474
FDD09,OUT010,967.8574317145142
FDS33,OUT010,-346.7645558031335
FDU22,OUT045,1860.8550434922618
FDI53,OUT013,2622.464713721365
DRH01,OUT049,2840.7666802083486
FDX32,OUT013,2344.9966058776536
NCP30,OUT018,465.93694947513563
FDB60,OUT045,3021.0965484658045
FDB14,OUT049,1675.5162447074815
NCP02,OUT035,1149.7455628314433
FDJ10,OUT017,2373.4569262893056
FDG34,OUT046,1841.6375165600627
NCB18,OUT017,1552.1957515816807
FDM16,OUT049,1411.3794007797687
FDW25,OUT018,1154.068850261283
FDB35,OUT010,-315.48962706005466
DRN11,OUT013,2267.9330051297643
FDF41,OUT019,1947.987430247591
FDH16,OUT045,1414.617239084281
NCQ50,OUT018,3011.1584550727566
DRH23,OUT018,693.1737780348176
DRJ37,OUT013,2424.4122096420283
DRJ24,OUT027,4296.009560386765
FDY16,OUT035,3040.5990455224146
FDQ27,OUT045,1700.2497105442073
FDZ33,OUT045,2286.2898077240643
FDF29,OUT045,2103.800174751653
FDA08,OUT049,2721.8133161172836
FDG31,OUT046,1128.8016682174032
FDE34,OUT019,1066.178216424096
NCR30,OUT027,2652.62051673348
FDV33,OUT035,4177.0299562008695
DRZ24,OUT018,1650.8781180138926
NCL54,OUT035,2810.9084952995095
FDR12,OUT049,2884.070300497176
NCC54,OUT046,3712.6239174467737
DRN59,OUT013,856.5306678035038
FDX50,OUT019,-66.28745875590823
FDV31,OUT027,4213.840782339435
NCA29,OUT027,4129.577040338581
FDW60,OUT049,2934.9015474170374
FDX08,OUT017,2986.151844656
DRD49,OUT013,3647.374343869553
FDD33,OUT046,3555.067150111598
FDW35,OUT013,844.8717689614416
FDJ36,OUT017,1815.9681130044441
FDV51,OUT035,2783.3769803438386
FDW36,OUT046,1741.853053003917
FDH35,OUT046,2602.931127869028
NCS30,OUT027,3484.63300325034
FDN49,OUT017,859.3003793390051
FDL08,OUT018,3530.892900783333
FDI09,OUT013,3765.9841628140707
FDP19,OUT018,1768.5480967437907
FDU21,OUT010,-1183.3534365909286
NCP41,OUT045,1689.4040913301533
FDY10,OUT013,1877.8005249683356
FDP12,OUT018,478.8489744726867
NCN26,OUT049,1948.3575469485822
FDK44,OUT013,2764.7716776807256
FDC28,OUT049,1868.49871035308
FDJ41,OUT027,5506.050096036324
NCT29,OUT035,2111.7929355963993
NCH42,OUT019,1669.1867966175573
FDU60,OUT018,2410.613581830088
FDS02,OUT045,2964.8400583555585
FDC51,OUT046,2031.5327257508181
FDU03,OUT013,2933.980943942196
FDX39,OUT045,3286.618884397506
NCY05,OUT010,-1195.9289058120821
NCL06,OUT027,5411.168849586519
FDD32,OUT035,1536.4190736003238
NCN41,OUT045,1903.4514812666096
NCX53,OUT049,2341.7208140188786
FDU57,OUT019,550.9262798622572
FDQ23,OUT046,1713.9832958596728
FDQ52,OUT045,3779.61611471161
FDC14,OUT045,744.9841200615273
FDY09,OUT035,2937.100996359795
FDQ28,OUT045,2462.2785524777632
FDV25,OUT046,3431.973734931053
FDJ07,OUT035,2034.7412984966898
DRB25,OUT049,1819.8641992989792
FDK52,OUT019,1607.8088129441194
FDY52,OUT027,2530.961849995847
FDB28,OUT046,3083.8389355652857
FDT36,OUT035,812.708564943274
FDV25,OUT017,3553.7106319534237
NCN07,OUT027,3508.5353656325046
FDC57,OUT017,3179.768883624617
FDQ03,OUT018,3433.782022486709
FDU23,OUT017,2745.593053522786
NCX41,OUT035,3435.25485392727
NCD06,OUT035,963.6773106188689
FDW08,OUT045,1645.114230459323
NCU29,OUT017,2402.084753880661
NCE06,OUT013,2555.53050859224
FDV52,OUT010,42.809050393223856
FDB02,OUT017,2927.9065577471083
NCR18,OUT045,718.6040403882156
FDK16,OUT049,1648.3596959752863
NCQ29,OUT010,2064.3033912363944
FDZ01,OUT019,-95.49243015079594
FDW27,OUT035,2643.0768285536874
FDD17,OUT018,3430.45533298795
FDW39,OUT013,2836.613192324183
DRH59,OUT045,1149.418082216182
FDS52,OUT013,1730.6869540480998
FDU40,OUT027,4497.1423068917375
NCF54,OUT013,2756.864869511253
FDH46,OUT045,1674.6360055829605
NCP14,OUT049,1761.90972564653
FDH50,OUT049,3026.8377259587287
DRF15,OUT010,544.9587757178222
FDV27,OUT027,2940.768290577667
NCJ06,OUT049,2034.2001682741056
FDN02,OUT018,2942.875405644473
FDQ51,OUT049,983.5764502325425
FDQ07,OUT017,3602.2252116570507
FDS45,OUT049,1880.6478637573036
NCJ06,OUT045,1885.1240909930732
FDD36,OUT035,2057.764724229508
FDY25,OUT045,2799.9806429989367
FDU52,OUT046,2448.926779076581
DRK47,OUT017,3606.076545798794
NCL30,OUT017,2140.1744811809713
